rut_cliente,malo_en_los_12m,cantidad_tarjetas_credito,ingreso,meses_en_su_actual_trabajo
9370000,1,0,619500,132
9373000,1,0,475500,12
9374000,0,0,750000,36
9377500,1,0,375000,0
9380500,0,0,345000,0
9381000,0,0,450000,24
9382500,0,0,1750500,48
9383000,0,0,570000,36
9383500,0,0,1320000,12
9384000,0,0,384000,156
9384500,1,0,603000,24
9385500,0,1,1032000,60
9386000,0,0,270000,12
9386500,0,0,732000,12
9389000,0,1,570000,60
9394000,0,0,1332000,12
9395000,0,0,600000,0
9396500,0,0,300000,0
9397500,0,0,840000,24
9402000,0,0,594000,0
9402500,0,0,2481000,0
9403500,0,1,1230000,36
9405000,0,0,900000,60
9405500,0,0,1623000,60
9407000,0,0,705000,48
9407500,0,0,1050000,36
9408500,0,0,555000,24
9410000,0,0,1950000,84
9411000,0,0,480000,204
9413000,0,0,375000,12
9413500,0,0,364500,12
9414500,0,0,540000,12
9417000,0,0,450000,24
9417500,0,0,330000,48
9418000,0,0,1200000,144
9418500,0,0,304500,12
9420500,0,0,900000,12
9423000,0,0,750000,0
9424000,0,0,297000,204
9424500,0,0,408000,12
9425500,0,0,1155000,12
9427500,0,0,439500,60
9428000,0,0,2272500,144
9429000,0,0,472500,36
9429500,0,0,450000,12
9430000,0,0,345000,12
9430500,0,1,1800000,12
9436000,0,0,315000,12
9436500,1,0,387000,72
9439000,0,0,540000,0
9440500,0,0,559500,48
9442000,0,0,471000,24
9443500,0,0,300000,48
9444000,0,0,573000,12
9447500,0,0,600000,12
9448000,0,0,1125000,12
9448500,0,0,375000,24
9449000,0,0,750000,48
9454500,1,0,525000,24
9455000,0,0,288000,12
9457500,0,0,1500000,132
9460500,1,0,270000,24
9461500,0,0,457500,24
9462500,0,0,750000,36
9463000,0,0,838500,12
9464500,1,0,450000,12
9467500,1,0,450000,0
9468000,0,0,360000,0
9470500,0,0,375000,96
9471000,0,0,315000,60
9474500,0,0,558000,12
9476000,0,0,675000,60
9476500,0,0,481500,96
9479000,0,0,1461000,36
9480500,0,0,415500,12
9483000,0,1,1030500,12
9483500,0,2,750000,12
9484500,0,0,391500,24
9486000,0,0,300000,60
9487000,0,0,600000,36
9488000,0,0,750000,0
9490000,0,0,270000,0
9491000,0,0,649500,96
9491500,0,0,750000,48
9492500,0,0,600000,48
9494500,1,0,375000,24
9496000,1,1,1500000,36
9496500,0,0,2250000,12
9497000,0,0,675000,12
9498000,1,0,330000,0
9498500,0,0,375000,0
9499000,0,0,450000,36
9500500,0,1,630000,24
9503000,0,0,525000,84
9504500,0,0,270000,24
9507000,0,0,600000,12
9508000,0,0,562500,0
9511000,0,0,405000,36
9512000,0,0,645000,24
9512500,0,0,438000,24
9513000,0,0,900000,0
9514500,1,0,2400000,192
9515000,0,0,1200000,48
9520500,1,0,900000,60
9522500,0,0,535500,24
9524000,0,0,562500,12
9525000,0,0,675000,24
9525500,1,0,900000,36
9526500,0,0,330000,12
9527500,0,0,1878000,0
9531000,1,0,453000,12
9532000,0,0,1050000,0
9538500,0,0,406500,12
9539000,0,0,1017000,12
9540000,0,1,1224000,12
9540500,0,0,426000,12
9542000,0,0,750000,204
9543000,0,0,600000,60
9547500,0,0,882000,36
9548000,0,0,672000,12
9548500,0,0,270000,0
9549000,0,0,468000,12
9549500,0,0,675000,12
9551000,1,0,687000,0
9551500,1,0,1200000,48
9553000,0,0,450000,24
9554000,0,0,1090500,12
9554500,1,0,400500,12
9555500,0,1,1395000,36
9556000,0,0,330000,12
9558500,0,0,1050000,60
9559000,0,0,585000,12
9559500,1,0,540000,0
9561500,0,0,450000,0
9562000,0,0,300000,0
9563500,0,0,483000,12
9564000,0,0,841500,24
9567000,0,0,1435500,48
9569000,0,0,496500,0
9571500,0,0,480000,60
9572500,0,0,450000,48
9573000,1,1,523500,0
9575500,0,0,597000,12
9576500,0,0,495000,0
9580000,0,0,390000,12
9580500,0,0,484500,180
9581000,0,0,370500,0
9588500,0,0,690000,48
9590000,0,0,1350000,36
9590500,1,0,1366500,48
9591000,1,0,270000,12
9591500,1,0,891000,12
9592500,0,0,501000,36
9595000,1,0,900000,72
9597000,0,1,750000,12
9597500,0,0,375000,12
9598000,0,0,1335000,96
9598500,0,1,517500,84
9602000,0,0,558000,192
9604500,0,1,603000,48
9605500,0,0,922500,24
9607000,1,0,450000,0
9609000,0,0,375000,0
9611000,0,0,1041000,84
9613500,1,0,525000,12
9615000,0,0,289500,60
9616500,1,0,330000,12
9617500,0,0,750000,12
9618000,1,0,300000,12
9620500,0,1,2175000,48
9621000,0,0,450000,24
9622000,0,0,1128000,12
9624000,0,0,349500,0
9625500,0,0,466500,84
9627000,0,0,750000,120
9628000,1,0,975000,24
9629500,0,0,480000,36
9632500,0,1,657000,12
9633500,0,0,375000,12
9639000,0,0,450000,60
9639500,0,0,540000,144
9640500,0,0,1800000,60
9642500,0,0,300000,0
9643000,0,0,636000,0
9644000,0,0,741000,12
9645000,0,0,1125000,0
9646000,0,0,2250000,96
9647500,0,0,480000,0
9648500,0,1,771000,24
9651000,1,0,600000,12
9651500,0,0,351000,12
9653000,1,0,900000,12
9654500,0,0,423000,0
9657500,0,0,318000,0
9659500,0,0,430500,48
9660000,0,0,330000,24
9661500,0,0,825000,24
9662500,0,0,514500,96
9668500,1,0,1585500,36
9669000,0,0,340500,12
9669500,0,1,675000,12
9673000,0,0,550500,12
9674000,1,1,1330500,120
9675500,0,0,525000,48
9677000,0,0,375000,36
9678000,0,0,1500000,12
9681000,1,0,675000,48
9683500,0,0,330000,60
9684500,0,0,420000,0
9686000,0,0,750000,24
9687500,0,0,1650000,168
9688500,1,0,391500,0
9689000,0,0,375000,12
9691000,0,0,343500,24
9691500,1,0,750000,12
9693000,0,0,718500,72
9693500,0,1,798000,72
9695500,0,1,1231500,60
9696500,0,0,450000,24
9699000,0,0,426000,72
9702000,0,0,1200000,12
9708500,0,0,390000,24
9709500,0,1,1950000,84
9712500,0,0,600000,48
9714000,0,1,874500,24
9714500,0,0,600000,0
9716500,0,0,526500,0
9717000,0,0,429000,0
9717500,0,0,1488000,60
9718000,0,0,690000,60
9719000,0,1,450000,24
9721000,1,0,690000,96
9721500,1,0,300000,12
9722500,1,0,1125000,24
9726000,0,0,675000,36
9727000,0,0,525000,0
9731000,0,0,474000,156
9731500,0,0,465000,24
9735500,0,0,315000,0
9737000,1,0,450000,12
9737500,0,0,1050000,144
9739000,0,0,375000,12
9739500,0,0,417000,12
9740000,0,0,405000,96
9741000,1,0,555000,12
9744000,0,0,546000,12
9744500,0,0,511500,0
9745500,0,0,325500,0
9746000,0,0,570000,0
9747000,0,0,1876500,24
9747500,1,0,1050000,0
9748500,0,0,270000,84
9751000,0,0,636000,0
9752000,0,0,525000,72
9757000,0,0,1800000,120
9758000,0,0,1500000,0
9759500,0,0,331500,12
9760000,0,0,1800000,36
9762000,0,0,1500000,36
9763000,0,0,1485000,192
9765500,0,0,877500,12
9767000,0,0,438000,60
9768500,0,0,355500,36
9769000,0,0,552000,12
9772000,0,0,900000,60
9773500,0,0,555000,72
9776500,0,0,765000,12
9777000,0,0,610500,12
9778000,0,0,795000,0
9778500,0,0,2550000,36
9779500,0,0,270000,24
9780500,0,1,1567500,96
9781000,1,0,544500,36
9783000,0,0,517500,12
9784500,0,0,330000,0
9785000,0,0,301500,12
9787000,0,0,675000,12
9788500,0,0,375000,24
9789000,0,0,540000,0
9790500,1,0,480000,12
9792500,0,0,330000,12
9796000,0,0,450000,24
9797000,1,0,480000,12
9800500,1,0,750000,12
9801000,0,0,1500000,12
9802000,0,0,1350000,12
9802500,0,0,750000,0
9803000,0,0,1411500,84
9804000,0,1,1530000,108
9805000,0,0,847500,36
9806000,1,0,390000,0
9806500,0,0,2250000,60
9809500,0,0,675000,12
9810000,0,0,1239000,96
9810500,0,0,330000,12
9812500,0,1,915000,72
9814500,0,0,540000,0
9820500,0,0,480000,0
9821500,1,0,420000,156
9822000,0,0,460500,12
9823000,1,0,675000,12
9823500,0,0,900000,120
9824000,0,1,1426500,108
9831500,0,0,570000,0
9832000,0,1,420000,0
9832500,1,1,1063500,12
9833000,0,0,360000,24
9833500,0,0,480000,12
9835000,0,0,456000,0
9841500,0,1,1000500,12
9843000,0,1,855000,48
9844000,0,0,1275000,72
9845500,0,0,1650000,12
9846000,0,0,375000,12
9847000,1,0,1200000,0
9850000,0,0,315000,0
9851500,0,0,480000,12
9852000,0,0,450000,36
9852500,0,0,543000,12
9854000,0,0,390000,84
9854500,1,0,1366500,12
9859500,0,0,375000,0
9861500,0,0,658500,36
9862500,1,0,594000,24
9863500,1,0,1800000,24
9864500,1,0,583500,24
9866500,0,0,301500,12
9869000,1,0,342000,36
9870500,0,0,675000,132
9871000,1,0,1200000,0
9874000,1,0,334500,12
9874500,1,0,1200000,24
9875500,0,0,283500,12
9877000,0,0,534000,192
9877500,0,0,402000,12
9878000,0,0,645000,72
9878500,0,0,1335000,84
9879000,0,0,750000,0
9879500,0,0,900000,72
9880000,0,0,270000,0
9880500,0,0,420000,12
9881000,0,0,450000,24
9885000,0,0,330000,24
9886000,0,0,900000,48
9886500,0,0,525000,60
9887000,0,0,517500,12
9887500,0,0,357000,12
9889500,0,1,1693500,84
9890500,0,0,457500,24
9892000,0,1,1230000,156
9893000,0,0,1200000,24
9899000,0,0,900000,24
9901000,0,0,435000,36
9902000,0,0,1149000,12
9904000,0,0,450000,72
9904500,0,0,450000,12
9905000,0,0,540000,36
9908500,0,0,774000,36
9909000,0,0,952500,24
9910000,0,0,471000,24
9910500,0,0,675000,48
9911500,0,0,1500000,48
9913000,0,0,273000,0
9914000,0,0,450000,0
9914500,0,0,337500,12
9915500,0,0,525000,12
9917500,0,0,568500,0
9918000,1,0,480000,24
9920000,0,0,1350000,12
9921000,1,0,345000,0
9923000,1,0,495000,0
9924500,0,1,1170000,48
9928000,0,0,540000,12
9928500,1,0,907500,24
9929500,0,1,1125000,48
9932000,0,0,799500,0
9932500,0,0,289500,12
9933000,0,0,600000,0
9936000,0,0,1050000,12
9936500,0,0,450000,12
9937500,0,1,2250000,192
9940000,0,0,690000,36
9940500,1,0,349500,12
9946000,0,0,315000,60
9947000,0,1,624000,132
9948500,0,0,900000,48
9950000,1,0,750000,0
9951000,1,0,1800000,108
9953500,1,1,630000,12
9954000,1,1,823500,12
9956500,0,0,318000,0
9961000,1,0,408000,0
9962000,0,0,270000,60
9965000,1,1,1200000,48
9965500,0,1,1563000,12
9966000,0,0,450000,48
9967000,0,1,975000,12
9967500,0,0,1050000,48
9968500,0,0,270000,0
9969000,0,0,645000,36
9972000,1,0,2364000,60
9972500,0,0,270000,24
9974000,0,0,735000,132
9974500,1,0,324000,0
9977000,0,0,1260000,0
9979000,0,0,975000,36
9981000,0,2,1504500,192
9982500,0,0,684000,12
9985000,0,2,1306500,72
9986000,1,0,271500,132
9992000,1,0,337500,12
9993500,1,0,538500,12
9996500,0,0,880500,0
9997000,0,0,675000,0
9998000,0,0,460500,36
10000000,0,0,450000,24
10001000,0,1,870000,12
10003500,0,1,1537500,12
10006500,0,0,780000,72
10007500,1,0,450000,0
10009000,0,0,1050000,96
10014000,0,0,1350000,12
10015000,0,0,667500,144
10017000,0,0,780000,12
10018000,0,0,525000,72
10019000,0,0,330000,144
10020000,0,2,1800000,192
10020500,0,0,900000,48
10021000,1,0,1350000,72
10022000,0,0,900000,36
10024500,0,0,300000,36
10026500,1,1,706500,120
10027500,0,0,1861500,48
10028000,1,0,450000,24
10028500,0,0,406500,0
10029500,0,1,1020000,36
10030000,0,0,1650000,60
10032500,0,0,525000,132
10034500,0,0,270000,0
10035000,1,0,442500,12
10037000,1,0,1200000,36
10040500,1,0,600000,12
10043500,1,0,636000,12
10045500,0,0,450000,36
10047000,0,0,738000,48
10048500,0,0,675000,0
10049500,0,0,900000,156
10050000,1,0,450000,60
10051000,0,0,370500,12
10051500,0,0,300000,12
10052500,0,2,553500,132
10055000,0,0,1200000,0
10057000,0,0,540000,24
10059000,0,0,600000,0
10060500,0,0,630000,0
10066000,0,0,330000,12
10066500,0,2,1092000,156
10067500,0,0,330000,0
10069000,1,0,270000,12
10070500,0,0,570000,180
10071000,0,0,525000,24
10072000,1,1,693000,60
10073500,0,1,645000,60
10074000,1,0,675000,36
10074500,0,0,300000,12
10075000,0,0,577500,12
10075500,0,0,337500,0
10076500,0,0,540000,144
10077500,0,0,376500,120
10078000,0,0,270000,12
10078500,0,1,690000,0
10079500,0,0,405000,0
10080500,0,1,1200000,48
10081500,0,0,270000,12
10082000,1,1,1510500,48
10084000,0,0,1444500,96
10086000,0,0,1500000,0
10088500,0,0,525000,60
10089000,1,0,540000,12
10089500,0,1,780000,24
10090000,0,0,1050000,60
10091000,0,0,270000,12
10094500,0,0,1095000,108
10095000,1,0,450000,12
10096500,0,0,570000,24
10097500,0,1,660000,12
10099500,0,0,375000,0
10101500,0,0,285000,0
10103000,0,0,895500,24
10105500,0,0,900000,0
10106000,0,0,1500000,84
10110500,0,0,480000,96
10112000,1,1,561000,0
10113000,0,1,1128000,36
10113500,1,0,952500,36
10114000,1,1,1080000,72
10114500,0,1,637500,0
10118500,0,0,1188000,12
10119000,0,0,330000,12
10119500,0,1,2250000,24
10122000,1,1,837000,36
10125500,0,0,1200000,60
10126000,0,0,520500,24
10129500,1,0,277500,12
10130500,0,0,1822500,0
10131500,0,2,1165500,48
10134500,0,0,525000,0
10136000,0,1,1500000,12
10138000,0,0,456000,84
10140000,0,0,315000,120
10140500,0,0,330000,12
10141500,0,0,1207500,12
10143000,0,0,408000,12
10144500,1,0,750000,12
10145000,1,0,1800000,0
10147000,0,0,480000,24
10148000,0,1,1500000,36
10149000,0,0,315000,12
10150000,0,0,600000,0
10150500,0,0,562500,60
10152500,0,0,765000,36
10154000,0,0,688500,180
10155000,0,0,375000,24
10155500,0,0,900000,24
10156000,0,0,675000,12
10156500,0,0,427500,12
10157500,0,0,1050000,0
10158000,0,0,868500,12
10164500,0,1,523500,24
10165000,0,0,316500,0
10169000,0,0,1950000,108
10169500,1,0,315000,12
10171000,0,1,2280000,192
10171500,0,0,486000,12
10172000,0,0,271500,12
10173000,0,0,1500000,12
10173500,0,0,600000,24
10174000,0,0,570000,0
10176500,1,0,303000,12
10179000,0,0,450000,0
10182000,0,0,343500,12
10182500,1,0,900000,36
10185000,0,0,331500,72
10186000,1,0,1050000,36
10186500,0,1,1315500,168
10190500,0,0,750000,0
10191000,0,0,750000,0
10192000,0,2,939000,0
10192500,0,0,450000,12
10194500,0,0,430500,0
10195500,0,0,450000,0
10197000,0,0,459000,60
10199000,0,2,2602500,72
10199500,1,0,900000,0
10202500,1,0,1050000,0
10203500,0,0,433500,0
10205000,0,0,675000,120
10206500,1,0,369000,12
10208500,1,0,900000,84
10209000,0,0,271500,12
10211500,0,0,600000,24
10214000,0,0,2251500,36
10215500,1,1,700500,12
10217000,0,1,1647000,84
10218000,0,0,900000,12
10223500,0,0,525000,0
10224000,0,0,1350000,12
10224500,0,0,987000,60
10226000,0,0,675000,12
10226500,0,0,750000,12
10227000,0,0,2250000,48
10228500,0,0,886500,120
10229500,0,1,2469000,36
10230000,0,0,324000,12
10233500,0,0,900000,0
10234000,0,0,283500,24
10235000,0,0,649500,12
10236000,1,0,303000,0
10237000,0,0,375000,0
10238000,0,0,600000,12
10238500,0,0,1141500,84
10239000,1,0,750000,24
10240000,0,0,342000,12
10241000,0,0,315000,12
10241500,0,1,2554500,12
10243000,0,0,675000,36
10245000,0,0,684000,36
10248500,0,0,600000,0
10249000,0,0,540000,12
10250000,1,0,630000,60
10251500,1,0,450000,24
10252500,0,0,1140000,0
10254000,1,0,339000,72
10254500,1,0,1597500,48
10255500,1,0,750000,0
10259000,1,0,300000,12
10261000,0,0,870000,60
10262000,1,1,871500,12
10264500,0,0,750000,12
10265500,0,0,375000,12
10266000,0,0,1800000,120
10267000,0,0,534000,72
10267500,0,0,477000,24
10268500,0,0,900000,36
10270500,1,0,1800000,48
10273500,0,0,795000,36
10274000,0,2,2295000,72
10277000,0,0,393000,24
10278500,0,1,907500,120
10280000,0,0,270000,0
10280500,0,0,540000,36
10281000,1,0,720000,0
10281500,1,0,1203345,0
10282500,0,0,1050000,96
10284000,1,0,837000,12
10284500,0,0,1050000,12
10285500,0,2,600000,48
10286000,0,1,555000,24
10286500,0,0,2370000,120
10287500,0,1,975000,12
10290000,0,0,691500,48
10291000,0,0,300000,12
10292000,0,1,781500,0
10292500,0,0,450000,0
10298000,0,0,390000,12
10298500,1,0,379500,24
10303000,1,0,553500,12
10306000,0,0,630000,12
10307500,0,0,375000,120
10308500,0,0,420000,12
10312500,0,0,270000,12
10317500,0,1,750000,0
10319000,0,1,1141500,36
10319500,0,0,555000,12
10320500,1,0,405000,0
10323500,0,0,450000,24
10324000,1,0,450000,24
10326000,0,0,330000,0
10327000,0,0,735000,12
10328500,1,0,540000,12
10330000,0,0,270000,108
10331500,0,0,552000,36
10333000,0,0,420000,24
10337000,1,0,675000,72
10340500,0,0,270000,12
10341500,0,0,900000,12
10342000,0,0,420000,12
10343000,0,0,300000,12
10343500,0,0,600000,0
10346500,1,0,1950000,12
10347500,1,0,420000,0
10348000,0,0,301500,0
10354000,0,0,600000,132
10354500,0,0,990615,12
10356500,1,0,381000,12
10357500,0,1,1800000,12
10358000,0,0,540000,36
10358500,0,0,600000,12
10361500,0,0,300000,0
10365000,0,1,1734000,132
10365500,1,0,675000,24
10369000,0,1,1050000,48
10370000,0,0,585000,24
10370500,0,0,975000,120
10371500,0,0,1350000,60
10372500,0,0,538500,24
10374000,0,0,292500,12
10377500,0,0,624000,0
10379000,0,0,390000,0
10381500,0,0,1200000,72
10383000,0,0,300000,24
10384000,0,0,750000,12
10388000,0,0,1125000,180
10389500,0,0,270000,12
10393500,0,0,577500,12
10395500,0,1,270000,60
10396500,0,0,2554500,120
10397500,1,0,622500,12
10398000,0,1,1530000,96
10399500,0,0,541500,72
10400000,1,0,1500000,120
10402500,0,0,1200000,156
10404500,0,0,868500,132
10406000,0,0,297000,12
10407000,0,0,285000,0
10407500,0,0,1978500,60
10409000,0,1,1293000,36
10413000,0,0,360000,0
10414500,0,1,840000,96
10418500,0,0,450000,12
10419000,1,0,282000,0
10419500,0,0,270000,0
10422000,0,0,750000,12
10424000,0,0,450000,12
10425000,1,0,525000,0
10425500,1,0,2559000,48
10426000,0,0,1275000,12
10426500,0,0,498000,48
10427000,0,0,420000,108
10428000,0,0,600000,120
10430000,0,0,1935000,24
10431000,0,0,900000,12
10432000,0,0,342000,24
10434000,0,0,274500,12
10435000,1,0,330000,12
10436500,0,0,1500000,180
10438000,0,0,270000,12
10440500,0,0,582000,24
10441500,0,0,330000,12
10442500,0,0,735000,84
10443000,0,0,750000,180
10444500,0,0,600000,0
10446000,0,0,774000,48
10446500,1,1,1050000,36
10447000,0,0,520500,84
10448500,1,0,318000,12
10449500,0,0,270000,48
10451000,0,1,1050000,12
10452000,1,0,315000,144
10452500,1,0,450000,60
10453000,1,0,424500,12
10453500,0,0,651000,12
10455000,0,0,675000,36
10458000,1,0,525000,144
10459000,0,0,330000,0
10461500,0,0,540000,36
10463000,0,0,330000,96
10463500,1,0,480000,0
10464500,0,0,675000,60
10466000,0,0,375000,0
10468000,0,0,375000,36
10469500,0,0,508500,12
10470000,0,0,600000,120
10470500,0,1,735000,24
10471000,0,0,720000,0
10474000,0,0,738000,0
10474500,0,0,450000,36
10476000,1,0,600000,0
10476500,0,0,769500,156
10477000,0,0,795000,48
10478000,0,0,327000,12
10480500,0,0,450000,144
10481000,0,0,360000,12
10486500,1,1,1270500,60
10487000,1,0,450000,48
10487500,1,0,507000,12
10488500,1,0,2100000,36
10489000,0,0,1500000,48
10489500,1,0,270000,12
10490000,0,0,399000,12
10491000,0,1,667500,120
10492500,1,0,1180500,12
10493000,0,0,600000,12
10495000,0,0,450000,12
10495500,1,0,375000,0
10496000,0,0,1050000,120
10496500,0,1,960000,12
10497000,0,0,540000,24
10498500,0,0,583500,24
10499000,0,1,1275000,0
10501000,0,0,675000,48
10501500,0,0,448500,12
10502500,0,1,990000,84
10507000,0,1,532500,12
10508500,0,0,594000,60
10509000,0,0,904500,36
10509500,0,0,645000,12
10510000,0,0,849000,48
10512500,0,0,390000,0
10513000,1,0,480000,12
10516000,0,0,751500,60
10518500,1,0,496500,60
10519500,0,0,870000,36
10521500,0,1,1125000,24
10524500,0,0,270000,12
10525000,1,1,1200000,60
10525500,0,0,1960500,36
10526500,1,0,274500,60
10529500,1,0,450000,12
10530000,0,0,570000,72
10531000,0,0,691500,24
10534500,0,1,1437000,132
10535000,0,0,450000,36
10536000,0,0,2250000,36
10537000,1,0,900000,72
10543000,0,0,574500,12
10543500,0,0,280500,12
10544500,0,0,411000,0
10545500,1,0,750000,60
10548000,0,0,270000,12
10549000,0,0,1108500,72
10550000,0,1,1446000,36
10551500,1,1,1927500,36
10554000,0,1,666000,156
10555500,0,1,1323000,192
10556500,0,0,277500,24
10558500,0,0,450000,36
10560000,0,0,1248000,12
10561000,1,0,301500,12
10561500,0,1,720000,12
10567500,0,0,690000,48
10569000,1,0,450000,0
10569500,0,0,450000,0
10570500,0,1,918000,108
10572500,0,0,1200000,120
10573000,0,0,2250000,48
10574000,0,0,382500,12
10574500,0,1,810000,24
10575500,0,0,675000,12
10577000,0,0,750000,60
10577500,0,0,900000,24
10578000,0,0,343500,12
10580000,0,0,330000,0
10580500,0,1,801000,48
10581500,0,0,912000,0
10582000,0,0,507000,12
10584000,0,0,375000,12
10584500,0,0,534000,0
10585000,0,0,375000,12
10586000,0,0,838500,0
10586500,0,1,885000,168
10589500,0,1,1905000,0
10590500,1,0,525000,36
10591000,0,0,559500,12
10591500,1,0,436500,36
10592500,0,0,618000,60
10594000,0,0,2250000,12
10594500,1,0,600000,0
10596000,0,0,525000,0
10597000,0,0,375000,0
10598500,0,0,600000,120
10599000,0,0,819000,48
10601000,0,0,375000,12
10602000,0,0,1200000,72
10603500,0,0,933000,12
10605000,1,0,375000,12
10606000,1,0,633000,12
10608000,0,1,640500,120
10610000,0,1,1050000,60
10610500,0,0,540000,12
10615000,0,0,600000,12
10616500,0,0,1200000,180
10617500,0,1,849000,12
10618000,0,0,750000,48
10619000,0,0,660000,120
10620500,1,0,270000,0
10621500,1,0,1005000,60
10622500,0,0,2250000,12
10624000,0,0,750000,36
10624500,0,0,360000,0
10625500,0,0,304500,36
10626000,0,0,900000,36
10627000,0,0,825000,0
10628000,0,0,1200000,96
10629000,0,0,678000,24
10629500,0,0,900000,120
10632000,1,0,675000,36
10632500,0,0,300000,96
10633000,0,0,450000,0
10634000,0,0,300000,48
10635000,0,0,1125000,0
10640000,1,0,339000,0
10640500,0,0,300000,12
10642000,1,1,1401000,36
10642500,0,0,1251000,0
10643000,0,0,510000,12
10643500,1,0,427500,48
10644000,0,0,300000,120
10644500,0,0,1200000,120
10646500,1,0,339000,12
10648000,0,0,750000,0
10648500,1,0,400500,48
10650000,0,0,750000,72
10650500,0,0,415500,24
10651000,0,0,900000,60
10651500,1,0,2250000,0
10652000,1,0,1800000,84
10655000,0,0,453000,12
10655500,0,0,315000,12
10658000,0,0,549000,60
10658500,0,0,868500,96
10659500,0,0,600000,96
10661000,0,2,1431000,168
10665500,0,0,544500,36
10666500,0,0,291000,12
10670500,0,1,2550000,0
10672000,0,1,1506000,36
10673500,0,0,405000,0
10675500,0,0,1164000,0
10677500,0,0,270000,12
10678000,1,0,300000,12
10678500,0,0,510000,48
10679500,0,0,475500,24
10680000,0,0,1374000,180
10680500,0,0,540000,72
10681500,0,1,2025000,60
10683000,1,0,271500,0
10683500,0,0,370500,12
10685500,1,0,270000,24
10686500,0,0,900000,120
10691500,0,0,525000,24
10693000,1,0,750000,36
10697500,0,0,475500,12
10700000,0,1,900000,12
10700500,0,0,750000,12
10701000,0,0,450000,12
10702000,0,1,2550000,192
10703500,1,0,345000,48
10706000,0,0,450000,72
10706500,0,0,1668000,168
10709000,1,0,318000,0
10709500,0,0,675000,12
10710000,0,0,301500,24
10712500,1,0,525000,12
10713000,0,0,660000,12
10715000,0,0,715500,0
10715500,0,2,1650000,204
10717000,0,0,1050000,180
10717500,0,0,450000,0
10720000,0,1,705000,12
10721000,1,0,318000,0
10723500,0,0,292500,0
10724000,1,0,750000,72
10727000,0,0,300000,0
10729000,1,1,1485000,12
10729500,1,0,300000,12
10730500,0,0,387000,12
10732000,0,0,310500,12
10734000,0,0,600000,12
10734500,0,0,355500,0
10738000,0,1,825000,12
10740000,0,0,424500,12
10740500,1,0,450000,12
10741500,0,1,1980000,0
10745500,0,0,600000,12
10746500,0,0,450000,0
10747500,0,0,675000,84
10748000,1,0,1500000,60
10749500,0,0,900000,60
10751500,0,0,1500000,24
10752000,1,0,300000,12
10752500,0,0,540000,12
10756500,0,0,450000,12
10760500,0,0,450000,12
10762000,0,0,750000,0
10762500,0,0,525000,120
10765000,1,1,2433000,48
10769500,0,1,1332000,0
10770000,1,0,525000,36
10770500,0,0,750000,24
10772500,1,0,600000,24
10773000,0,0,900000,0
10774500,0,1,1609500,12
10778500,0,0,388500,24
10779000,0,0,472500,12
10780000,0,0,535500,24
